Id,Sentence,Explain,Created at,Updated at
1077,"世界上几乎每个人都看电视，但没有一部电视剧呈现的是真实的人生。你要是每天花%的时间看电视剧，那你会发现自己对这个世界越来越失望。
",,2019-04-18 02:50:15 UTC,2019-04-28 08:24:08 UTC
1076,"如果你长得很丑，人们会因此而喜欢你，因为你比他们还丑。但是大家并不会因此而爱你和你在一起，因为你比他们还丑，这样一来，你注定要孤独一生了。
",,2019-04-18 02:50:15 UTC,2019-04-28 08:24:08 UTC
1075,"如果你长得美的话，人们都会嫉妒你，因为大家都觉得漂亮的人生活都很圆满，从而没有人会同情你的不幸，你就只能孤独地过一生了。
",,2019-04-18 02:50:15 UTC,2019-04-28 08:24:08 UTC
1074,"长得高的人只和长得高的人约会，所以，如果你是个矮子的话，就不要费劲往上看了。
",,2019-04-18 02:50:15 UTC,2019-04-28 08:24:08 UTC
1073,"我有位家境一般的朋友，一直觉得如果自己有钱一定会更幸福。后来他妈做婴幼教育发财了。快十年后我见他，问：现在你倒是有钱了，你真的幸福吗?他回答：爽翻啦!我默默地走开了。
",,2019-04-18 02:50:15 UTC,2019-04-28 08:24:08 UTC
1072,"比牙齿脱落肺气肿和肝癌更可怕的就是衰老，所以请活在当下!
",,2019-04-18 02:50:15 UTC,2019-04-28 08:24:08 UTC
1071,"世界上有六十亿人，你一点都不特别，你要是真想跟异于常人，那你只能倒着走路了。
",,2019-04-18 02:50:15 UTC,2019-04-28 08:24:08 UTC
1070,"如果你想要成功，你必须拼命实现身边所有人对你的期待，并且直到死都一直在保持这种做法。但是，你要是想失败，你只要活成上面的反面就可以了。
",,2019-04-18 02:50:15 UTC,2019-04-28 08:24:08 UTC
1069,"很多人发现自己在钱权女人的问题上比不过别人，于是开始试着在道德和人生境界上做文章。
",,2019-04-18 02:50:15 UTC,2019-04-28 08:24:08 UTC
1068,"钱是万恶之源，但如果你没钱，整个社会都会鄙视你。
",,2019-04-18 02:50:15 UTC,2019-04-28 08:24:08 UTC
1067,"如果你不喜欢自己的房子，你可以换个新的;如果你不喜欢自己的城市，你可以搬到别的城市;如果你不喜欢自己的国家，你甚至可以移民。
",,2019-04-18 02:50:15 UTC,2019-04-28 08:24:08 UTC
1066,"你没有能把握住的东西，你害怕，你焦虑，你彷徨，由此，负能量持续增加。所以说，正能量的东西还是要听听的，起码，能让你心里得到一点点安慰，让你找到继续活下去的希望。
",,2019-04-18 02:50:15 UTC,2019-04-28 08:24:08 UTC
1065,"当我们说别人太现实的时候，其实是我们的想法太幼稚。
",,2019-04-18 02:50:15 UTC,2019-04-28 08:24:08 UTC
1064,"充电五小时，通话两分钟~。
",,2019-04-18 02:50:15 UTC,2019-04-28 08:24:08 UTC
1063,"第一名和第二名通常是对手，但倒数第一名和倒数第二名通常是朋友。
",,2019-04-18 02:50:15 UTC,2019-04-28 08:24:08 UTC
1062,"上帝关上一扇门的同时，同时也把她（他）的脑袋也夹了一下。
",,2019-04-18 02:50:15 UTC,2019-04-28 08:24:08 UTC
1061,"上帝给了她一张难看的脸，还让她出生在一个贫穷的家庭。
",,2019-04-18 02:50:15 UTC,2019-04-28 08:24:08 UTC
1060,"丑小鸭变成白天鹅，不是她有多努力，而是她爸妈本身就是天鹅。
",,2019-04-18 02:50:15 UTC,2019-04-28 08:24:08 UTC
1059,"不要痴迷于阅读成功人士的传记，从中寻找经验，这些书大部分经过了精致的包装，没有人会随随便便成功。
",,2019-04-18 02:50:15 UTC,2019-04-28 08:24:08 UTC
1058,"股神巴菲特的自传只会告诉你他8岁就参观了纽交所，但不会告诉你是他国会议员的父亲带他去的，是高盛的董事接待的；
",,2019-04-18 02:50:14 UTC,2019-04-28 08:24:08 UTC
1057,"微软盖茨的书不会告诉你他母亲是IBM的董事，是她给儿子促成第一单大生意；
",,2019-04-18 02:50:14 UTC,2019-04-28 08:24:08 UTC
1056,"实力代表尊严，你别不信。
",,2019-04-18 02:50:14 UTC,2019-04-28 08:24:08 UTC
1055,"我也想做个优秀的青年，可是生活却把哥逼成了流氓。
",,2019-04-18 02:50:14 UTC,2019-04-28 08:24:08 UTC
1054,"我除了身材和心情不怎样，其他的都还不错。
",,2019-04-18 02:50:14 UTC,2019-04-28 08:24:08 UTC
1053,"你不想接我电话就直说，别老是让人家中国移动帮你向我说对不起！
",,2019-04-18 02:50:14 UTC,2019-04-28 08:24:08 UTC
1052,"我感觉你像两头猪，因为一头猪已经不能形容你的蠢。
",,2019-04-18 02:50:14 UTC,2019-04-28 08:24:08 UTC
1051,"听说钱是人类最大得痛苦，那就让我来承担这份痛苦吧！
",,2019-04-18 02:50:14 UTC,2019-04-28 08:24:08 UTC
1050,"看到你的脸，就觉得你爸妈在制造你的时候没认真。
",,2019-04-18 02:50:14 UTC,2019-04-28 08:24:08 UTC
1049,"问：为什么人民币那么贵？答：因为有毛爷爷做代言。
",,2019-04-18 02:50:14 UTC,2019-04-28 08:24:08 UTC
1048,"在一次次盼望自摸的人生时，迎来的总是诈糊。
",,2019-04-18 02:50:14 UTC,2019-04-28 08:24:08 UTC
1047,"人人都说我长的丑，其实我是美的不明显。
",,2019-04-18 02:50:14 UTC,2019-04-28 08:24:08 UTC
1046,"承诺就像放屁，当时惊天动地，过后苍白无力。
",,2019-04-18 02:50:14 UTC,2019-04-28 08:24:08 UTC
1045,"真正的强者不是不流泪，而是一边流泪一边往前奔跑。
",,2019-04-18 02:50:14 UTC,2019-04-28 08:24:07 UTC
1044,"最大的爱，就是愿意忍受你。
",,2019-04-18 02:50:14 UTC,2019-04-28 08:24:07 UTC
1043,"斯大林：一个人的死是悲剧，一百万人的死是个统计数据。
",,2019-04-18 02:50:14 UTC,2019-04-28 08:24:07 UTC
1042,"当斧头来到树林里的时候，好多树都说，至少它的把手是我们自己人。
",,2019-04-18 02:50:14 UTC,2019-04-28 08:24:07 UTC
1041,"想要毁灭人类，就告诉他们：明天会更好。
",,2019-04-18 02:50:14 UTC,2019-04-28 08:24:07 UTC
1040,"多年的爱在一分钟的恨中就被忘却了。
",,2019-04-18 02:50:14 UTC,2019-04-28 08:24:07 UTC
1039,"做个爱笑的人，其实更容易受伤。你总是笑，别人就觉得怎么伤你都没关系。
",,2019-04-18 02:50:14 UTC,2019-04-28 08:24:07 UTC
1038,"最怕你一生碌碌无为，还安慰自己平凡可贵。
",,2019-04-18 02:50:14 UTC,2019-04-28 08:24:07 UTC
1037,"最后不还是会为了所谓的大局舍弃我这颗棋子吗?何必假惺惺。
",,2019-04-18 02:50:14 UTC,2019-04-28 08:24:07 UTC
1036,"嘴上一直说着【钱根本不是重要的东西没有钱我也可以活得很好】的人，简直笑话，年轻的时候钱不多没关系，等到不惑之年，你的老婆孩子没有办法过上理想一点的生活，你不自责？这时候还有脸笑着说钱不重要？抡圆了胳膊扇自己两巴掌吧。
",,2019-04-18 02:50:14 UTC,2019-04-28 08:24:07 UTC
1035,"自由从来不是什么理所当然的东西，而是一项需要极高成本的特权。
",,2019-04-18 02:50:14 UTC,2019-04-28 08:24:07 UTC
1034,"自己不努力，别人想拉你一把，都找不到你的手在哪里
",,2019-04-18 02:50:14 UTC,2019-04-28 08:24:07 UTC
1033,"装B不是一件羞耻的事情，只有那些成功者才能去实现自我。而平凡的你最好还是骗骗别人和自己，假装有钱，假装有文化或者假装有品味。
",,2019-04-18 02:50:14 UTC,2019-04-28 08:24:07 UTC
1032,"质疑过许多人，矛盾的是自己。
",,2019-04-18 02:50:14 UTC,2019-04-28 08:24:07 UTC
1031,"只要是正义的一方，无论手段多么卑鄙都可以被原谅。
",,2019-04-18 02:50:14 UTC,2019-04-28 08:24:07 UTC
1030,"值得思念的人越多，死亡的阻力就越大。
",,2019-04-18 02:50:14 UTC,2019-04-28 08:24:07 UTC
1029,"直到三十岁才知道，和不同的人说不同的话，表现出不一样的态度，是一种非常可贵的能力，而不是虚伪。
",,2019-04-18 02:50:14 UTC,2019-04-28 08:24:07 UTC
1028,"真正努力过的人，就会明白天赋的重要。
",,2019-04-18 02:50:14 UTC,2019-04-28 08:24:07 UTC
1027,"这个世界没有不公平，谁让你长得不好看又没钱。
",,2019-04-18 02:50:14 UTC,2019-04-28 08:24:07 UTC
1026,"这个世界，正常人犯错会被指责。而精神病仅凭这唯一的理由，就能抹去所有的罪过。
",,2019-04-18 02:50:14 UTC,2019-04-28 08:24:07 UTC
1025,"在你最需要帮助的时候，只有鬼才来帮你。不要因为工作中遇到什么问题就怀疑自己不适合这份工作，很可能是因为你干啥都不行。
",,2019-04-18 02:50:14 UTC,2019-04-28 08:24:07 UTC
1024,"在你深夜失眠时，人家早就呼呼大睡了，在你孤独时，别人早已有了新欢，在你怀旧时，别人早就将你忘的一干二净了，所以别再因为她继续熬夜了。
",,2019-04-18 02:50:14 UTC,2019-04-28 08:24:07 UTC
1023,"在激烈的社会竞争中，细腻敏感而且脆弱的年轻人逐渐在社会选择中被淘汰。在被淘汰前他们在朋友圈里振臂高呼：人生的幸福并不在于你挣了多少钱。
",,2019-04-18 02:50:14 UTC,2019-04-28 08:24:07 UTC
1022,"在发现自己不太可能取得事业上的成功后，一部分人把自己的人生目标修改为“尽情地去体验，做想做的事情”，另一部分人改成了“努力，让自己不后悔。”
",,2019-04-18 02:50:14 UTC,2019-04-28 08:24:07 UTC
1021,"越有故事的人越沉静简单，越肤浅单薄的人越浮躁不安。
",,2019-04-18 02:50:14 UTC,2019-04-28 08:24:07 UTC
1020,"越活越落魄。
",,2019-04-18 02:50:14 UTC,2019-04-28 08:24:07 UTC
1019,"又一天过去了，今天过得怎么样，梦想是不是更远了？
",,2019-04-18 02:50:14 UTC,2019-04-28 08:24:07 UTC
1018,"有一种病叫听过励志演讲、看过励志电影、读过励志书籍、听过励志歌曲，仿佛自己就已经奋斗努力过了。
",,2019-04-18 02:50:14 UTC,2019-04-28 08:24:07 UTC
1017,"你用99分的努力也赶不上别人1分的天才。
",,2019-04-18 02:50:14 UTC,2019-04-28 08:24:07 UTC
1016,"有些人努力了一辈子，就是从社会的四流挤入了三流。
",,2019-04-18 02:50:14 UTC,2019-04-28 08:24:07 UTC
1015,"有些人没有好的出身，也没有聪明的脑子和善于与人打交道的能力，妄图通过单纯的努力获得成功，就和只靠面粉就想包出好吃的饺子一样可笑。
",,2019-04-18 02:50:14 UTC,2019-04-28 08:24:07 UTC
1014,"有些年轻人。一毕业就到某些大型国企和机关中工作。每天没什么事儿就是吃饭喝酒。福利好得不得了人生还没有奋斗过就开始养老。自己的理想被丢在一旁。用民脂民膏来享受特权。对于这样的年轻人。我只想问你们四个字：哪投简历？
",,2019-04-18 02:50:14 UTC,2019-04-28 08:24:07 UTC
1013,"有时候你觉得自己很平凡，就是个普通人。别难过，还是有机会特别一点，当个特别普通的人。
",,2019-04-18 02:50:14 UTC,2019-04-28 08:24:07 UTC
1012,"有时候你不努力一下，都不知道什么叫绝望。
",,2019-04-18 02:50:14 UTC,2019-04-28 08:24:07 UTC
1011,"有的人是来爱你的，有的人就是来给你上课的。
",,2019-04-18 02:50:14 UTC,2019-04-28 08:24:07 UTC
1010,"以为不下雪就是春天来了？人心如此冰冷，春天不会来了。
",,2019-04-18 02:50:13 UTC,2019-04-28 08:24:07 UTC
1009,"以前一直听老师说，成功是百分之九十九的汗水加百分之一的运气，我也傻傻的一直相信着。经过了这么多年，我终于明白了，原来这百分之一的运气是投胎，多么痛的领悟！
",,2019-04-18 02:50:13 UTC,2019-04-28 08:24:07 UTC
1008,"以前我以为钱可以买到一切，后来才发现没有办法，因为我钱不够。
",,2019-04-18 02:50:13 UTC,2019-04-28 08:24:07 UTC
1007,"一些人的痛苦在于：眼界打开了，本事却没跟上来。
",,2019-04-18 02:50:13 UTC,2019-04-28 08:24:07 UTC
1006,"坏人变老时，你别指望他会变好。
",,2019-04-18 02:50:13 UTC,2019-04-28 08:24:06 UTC
1005,"一些年轻人，通过高端消费来营造自己高端收入的形象。
",,2019-04-18 02:50:13 UTC,2019-04-28 08:24:06 UTC
1004,"心里不安的时候，跟自己说几句【你再丧气活该你孬一辈子】
",,2019-04-18 02:50:13 UTC,2019-04-28 08:24:06 UTC
1003,"小时候以为有钱人都很跋息，心都是黑的。长大后才发现，很多有钱人都懂得很多，经历很丰富，做事儿很认真，为人很宽厚，理性，比穷人更好相处。
",,2019-04-18 02:50:13 UTC,2019-04-28 08:24:06 UTC
1002,"小孩问富翁：叔叔为什么你这么有钱呢？富翁说：我给你讲个故事吧。很小的时候，我注意到楼下的矿泉水卖一块钱，而三站地外的篮球场上，要卖一块五。我拿着一个大书包，从楼下买水带到球场去卖，卖一块二。一个月我挣了十块钱。小孩说：我好像明白了。富翁说：你明白个屁。后来我爸死了，把钱留给我了。
",,2019-04-18 02:50:13 UTC,2019-04-28 08:24:06 UTC
1001,"像我这种连名牌都不认识几个的人，有时候连别人在炫富都感觉不到。
",,2019-04-18 02:50:13 UTC,2019-04-28 08:24:06 UTC
1000,"现在的人天天手机不离手，要回你消息早就回了。
",,2019-04-18 02:50:13 UTC,2019-04-28 08:24:06 UTC
999,"现实阻挡了我多少发财梦。
",,2019-04-18 02:50:13 UTC,2019-04-28 08:24:06 UTC
998,"喜欢一个人一定要去告白，不被拒绝一下，你还真以为自己是小仙女了。
",,2019-04-18 02:50:13 UTC,2019-04-28 08:24:06 UTC
997,"我知道再多的努力，最终还是一事无成。
",,2019-04-18 02:50:13 UTC,2019-04-28 08:24:06 UTC
996,"我有一些漂亮又受过教育的姐妹，本来有机会嫁给官富二代，但很多被那些长得不错、有名校高学历、刚毕业在知名外企工作、加班到很晚还健身的男生所吸引。觉得人家上进又有潜力。五六年后，她们悔得肠子都青了。
",,2019-04-18 02:50:13 UTC,2019-04-28 08:24:06 UTC
995,"我有位家境一般的朋友，一直觉得如果自己有钱一定会更幸福。后来他妈做婴幼教育发财了。快十年后我见他，问：现在你倒是有钱了，你真的幸福吗？他回答：爽翻啦！我默默地走开了。
",,2019-04-18 02:50:13 UTC,2019-04-28 08:24:06 UTC
994,"我已经被生活虐得千疮百孔、体无完肤，不知还能否再见到明天的太阳。
",,2019-04-18 02:50:13 UTC,2019-04-28 08:24:06 UTC
993,"我一直坚信，社会真正需要的，不是那些虚伪做作的娱乐明星，不是那些尔虞我诈的政客，不是那些昧着良心挣钱的企业家。而这个社会最不需要的，就是我这种没本事还天天扯淡抱怨的傻逼。
",,2019-04-18 02:50:13 UTC,2019-04-28 08:24:06 UTC
992,"我问过很多女大学生这个问题：出国旅游和用名牌，真的这么重要吗？第一种回答是：不重要，但男朋友愿意而且能够给我买，很重要。第二种回答是：对啊，很重要啊！
",,2019-04-18 02:50:13 UTC,2019-04-28 08:24:06 UTC
991,"我去找心理医生看抑郁症，他听完我的陈述，说道：如果你说的都真的话，为什么你不去自杀呢？你这不是抑郁症。抑郁症是看事情悲观，本来好，却认为不行。你是本来就过得不如别人。
",,2019-04-18 02:50:13 UTC,2019-04-28 08:24:06 UTC
990,"我发现没有任何一个煤矿工人靠挖煤多又快而当上煤老板的。
",,2019-04-18 02:50:13 UTC,2019-04-28 08:24:06 UTC
989,"当别人和你道歉时你要说‘我接受你的道歉’而不是‘没事’，因为你那样说会让他们觉得是真的没关系，然后他们还会对你做同样的事。
",,2019-04-18 02:50:13 UTC,2019-04-28 08:24:06 UTC
988,"为什么要怕鬼，害你的全是人。
",,2019-04-18 02:50:13 UTC,2019-04-28 08:24:06 UTC
987,"哇她出轨了，我要骂死她，哇他别绿了，好心疼他啊。心疼心疼自己吧，人家一天赚的都比你一年赚的多！
",,2019-04-18 02:50:13 UTC,2019-04-28 08:24:06 UTC
986,"突如其来的委屈连笑都带着僵硬。
",,2019-04-18 02:50:13 UTC,2019-04-28 08:24:06 UTC
985,"条条大路通罗马，而有些人就生在罗马。
",,2019-04-18 02:50:13 UTC,2019-04-28 08:24:06 UTC
984,"司马迁：天下熙熙皆为利来，天下攘攘皆为利往。
",,2019-04-18 02:50:13 UTC,2019-04-28 08:24:06 UTC
983,"天天念叨人生、社会、道德的人，慧根往往不高。真正有悟性的人，已经把这些思想视为理所当然的，内化到自己的行动中去，在物质世界获得成功。
",,2019-04-18 02:50:13 UTC,2019-04-28 08:24:06 UTC
